"","Id","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","Fence","MiscVal","YrSold","SalePrice","set","logSalePrice","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","MSSubClassA","MSSubClassB","MSSubClassC","MSSubClassD","MSSubClassE","MSSubClassF","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","StreetPave","HasAlley","LotShapeIrr","LandContourLvl","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","Ngbr_Cost_of_living","Ngbr_Income","Ngbr_Owners","Ngbr_Annual_property_tax","Ngbr_School","Ngbr_Crime","Ville","Ngbr_Location_WW","Ngbr_Location_SS","Ngbr_Location_Center","Ngbr_Location_NN","Neighborhood1","Neighborhood2","Neighborhood3","Neighborhood4","Neighborhood5","Neighborhood6","Neighborhood7","Neighborhood8","Neighborhood9","Neighborhood10","ConditionArtery","ConditionFeedr","ConditionNorm","ConditionRRNn","ConditionRRAn","ConditionPosN","ConditionPosA","ConditionRRNe","ConditionRRAe","hasTwoCondition","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyleNbrStory","HouseStyleSplit","HouseStyleUnf","YearRemodAddBefore50","isRemod","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleShed","RoofStyleMansard","RoofMatlCompShg","RoofMatlTarGrv","RoofMatlWood","ExteriorVinylSd","ExteriorMetalSd","ExteriorHdBoard","ExteriorWdSdng","ExteriorPlywood","ExteriorCemntBd","ExteriorBrkFace","ExteriorWdShing","ExteriorAsbShng","ExteriorStucco","ExteriorOthr","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","HeatingGasA","HeatingGasW","HeatingGrav","HeatingWall","CentralAirYes","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalSBrkr","FunctionalMaj1","FunctionalMaj2","FunctionalMin1","FunctionalMin2","FunctionalMod","FunctionalTyp","HasFireplace","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasPool","PoolQCEx","HasFence","HasGar2","HasShed","QuSold1","QuSold2","QuSold3","QuSold4","SaleType1","SaleType2","SaleType3","SaleType4","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","TotalArea","TotalArea1stAnd2nd","YearSinceSold","YearBetweenSoldAndBuilt"
"26",2604,21,1495,4,6,1970,1970,189,2,2,3,3,1,5,384,1,0,162,546,4,546,546,0,1092,0,0,1,1,3,1,2,5,0,0,0,0,0,0,0,0,3,0,64,0,0,0,0,0,0,2007,NA,"test",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5045,1092,3,37
"27",2605,21,1890,4,3,1976,1976,0,2,2,3,3,1,1,0,1,0,546,546,4,546,546,0,1092,0,0,1,1,3,1,2,6,0,0,1976,1,1,286,3,3,3,0,0,0,0,0,0,2,0,2007,NA,"test",NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5473,1092,3,31
"28",2907,41,2665,5,6,1977,1977,0,2,2,4,3,2,1,0,1,0,264,264,2,616,688,0,1304,0,0,1,1,3,1,2,5,1,3,1977,2,1,336,3,3,3,141,0,0,0,0,0,0,0,2006,NA,"test",NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6319,1304,4,29
"29",2911,21,1484,4,4,1972,1972,0,2,2,3,3,1,3,252,1,0,294,546,2,546,546,0,1092,0,0,1,1,3,1,2,5,0,0,1972,1,1,253,3,2,3,0,0,0,0,0,0,0,0,2006,NA,"test",NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5034,1092,4,34
"30",2913,21,1533,4,5,1970,1970,0,2,2,3,3,1,3,408,1,0,138,546,2,546,546,0,1092,0,0,1,1,3,1,2,5,0,0,1970,1,1,286,3,3,3,0,0,0,0,0,0,0,0,2006,NA,"test",NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5116,1092,4,36
"31",2914,21,1526,4,5,1970,1970,0,2,2,3,3,1,1,0,1,0,546,546,2,546,546,0,1092,0,0,1,1,3,1,2,5,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,4,0,2006,NA,"test",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4857,1092,4,36
"32",2915,21,1936,4,7,1970,1970,0,2,2,3,3,1,1,0,1,0,546,546,3,546,546,0,1092,0,0,1,1,3,1,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2006,NA,"test",NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5233,1092,4,36
"33",2916,21,1894,4,5,1970,1970,0,2,2,3,3,1,3,252,1,0,294,546,2,546,546,0,1092,0,0,1,1,3,1,2,6,0,0,1970,1,1,286,3,3,3,0,24,0,0,0,0,0,0,2006,NA,"test",NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,5501,1092,4,36
"34",24,44,4224,5,7,1976,1976,0,2,2,4,3,1,6,840,1,0,200,1040,2,1060,0,0,1060,1,0,1,0,3,1,2,6,1,3,1976,1,2,572,3,3,3,100,110,0,0,0,0,0,0,2007,129900,"train",11.7745202026587,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9250,1060,3,31
"35",358,44,4224,5,5,1976,1976,0,2,2,4,3,1,5,874,1,0,268,1142,2,1142,0,0,1142,1,0,1,1,3,1,2,6,1,1,1976,3,2,528,3,3,3,536,90,0,0,0,0,3,0,2007,134000,"train",11.805595078933,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9990,1142,3,31
"36",1614,31,2394,5,6,1973,1973,0,2,2,4,3,4,6,915,1,0,30,945,4,945,0,0,945,1,1,1,0,2,1,2,5,1,1,1973,2,1,253,3,3,3,174,0,56,0,108,0,0,0,2010,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6796,945,0,37
"37",2242,0,4224,5,6,1975,1975,0,2,2,4,3,1,6,769,1,0,271,1040,3,1040,0,0,1040,0,0,1,0,3,1,2,6,0,0,1975,1,2,499,3,3,3,0,100,0,0,0,0,0,0,2008,NA,"test",NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-14,53962,50,1521,8,-46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8983,1040,2,33
"38",269,71,6900,5,6,1940,1953,0,2,2,3,3,1,5,403,3,125,212,740,4,778,0,0,778,0,0,1,0,2,1,2,4,1,4,1966,3,1,924,5,5,3,0,25,0,0,0,0,0,0,2008,120500,"train",11.6994050319128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10956,778,2,68
"39",399,60,8967,5,2,1920,1938,0,2,1,2,1,1,1,0,1,0,961,961,3,1077,0,0,1077,0,0,1,0,2,1,2,6,0,0,1920,1,1,338,1,1,1,0,0,0,0,0,0,0,0,2007,67000,"train",11.1124478983731,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,13441,1077,3,87
"40",496,60,7879,4,5,1920,1938,0,2,2,3,3,1,3,495,1,0,225,720,2,720,0,0,720,0,0,1,0,2,1,2,4,0,0,0,0,0,0,0,0,1,0,523,115,0,0,0,2,0,2009,34900,"train",10.4602421081905,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,11457,720,1,89
"41",730,52,6240,4,5,1925,1942,0,2,2,3,3,1,4,152,1,0,628,780,2,848,0,360,1208,0,0,1,0,2,1,2,5,0,0,1962,1,2,539,3,3,3,0,23,112,0,0,0,0,0,2009,103000,"train",11.5424842672118,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10942,848,1,84
"42",802,40,4800,4,7,1916,1934,0,2,2,3,3,1,2,197,1,0,999,1196,4,1196,0,0,1196,1,0,1,0,2,1,2,5,0,0,1957,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2007,109900,"train",11.6073261403917,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10064,1196,3,91
"43",897,50,8765,4,6,1936,1950,0,2,2,3,3,1,5,285,1,0,666,951,4,951,0,0,951,0,0,1,0,2,1,2,6,0,0,1936,1,1,327,3,3,3,0,28,0,0,0,0,0,0,2006,106500,"train",11.5759002641316,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,12974,951,4,70
"44",999,60,9786,3,4,1922,1939,0,2,2,3,2,1,1,0,1,0,1007,1007,1,1077,0,0,1077,0,0,1,0,3,1,2,6,1,4,1922,1,1,210,3,2,2,0,100,48,0,0,0,0,0,2006,91000,"train",11.418614785499,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,14372,1077,4,84
"45",1062,120,18000,3,4,1935,1949,0,1,2,3,3,1,1,0,1,0,894,894,2,894,0,0,894,0,0,1,0,2,1,2,6,0,0,1994,2,3,1248,3,3,3,0,20,0,0,0,0,0,560,2008,81000,"train",11.3022044336546,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,22964,894,2,73
"46",1121,59,8263,6,5,1920,1938,0,2,2,3,3,1,1,0,1,0,1012,1012,2,1012,0,0,1012,0,0,1,0,2,1,2,6,1,4,1920,1,1,308,3,3,3,0,22,112,0,0,0,3,0,2007,118400,"train",11.681824001432,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12812,1012,3,87
"47",1154,0,5890,6,8,1930,1945,0,3,3,3,3,3,5,538,1,0,278,816,4,816,0,0,816,0,0,1,0,2,1,2,5,0,0,2002,1,1,432,3,3,3,0,0,96,0,0,0,0,0,2008,120500,"train",11.6994050319128,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9682,816,2,78
"48",1326,40,3636,4,4,1922,1939,0,2,2,3,2,1,1,0,1,0,796,796,1,796,0,0,796,0,0,1,0,2,1,2,5,0,0,0,0,0,0,0,0,1,0,0,100,0,0,0,3,0,2008,55000,"train",10.9150884642146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6960,796,2,86
"49",1601,58,8154,2,5,1941,1954,0,2,2,3,3,1,4,480,1,0,0,480,2,540,0,0,540,0,0,1,0,1,1,2,4,0,0,1951,1,1,200,2,2,1,0,0,0,0,0,0,0,0,2010,NA,"test",NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10452,540,0,69
"50",1603,66,8712,4,7,1896,1919,0,1,1,3,3,1,1,0,1,0,756,756,3,952,0,0,952,0,0,1,0,3,1,2,5,0,0,1896,2,1,330,3,3,1,0,0,265,0,0,0,0,0,2010,NA,"test",NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,12789,952,0,114
"51",1823,72,9392,3,3,1900,1922,0,2,1,2,3,1,1,0,1,0,245,245,2,797,0,0,797,0,0,1,0,2,1,2,5,0,0,0,0,0,0,0,0,1,0,36,94,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,11678,797,1,109
"52",1914,60,10200,4,6,1925,1942,0,2,2,3,3,1,1,0,1,0,572,572,1,572,0,0,572,0,0,1,0,2,1,2,4,0,0,1940,1,1,200,3,3,1,0,0,72,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,12820,572,1,84
"53",1916,109,21780,2,4,1910,1930,0,1,1,0,0,0,0,0,0,0,0,0,2,810,0,0,810,0,0,1,0,1,1,2,4,0,0,1975,1,1,280,3,3,1,119,24,0,0,0,0,0,0,2009,NA,"test",NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,23932,810,1,99
"54",2129,0,6291,6,6,1930,1945,0,3,3,3,3,1,1,0,1,0,768,768,2,768,0,0,768,0,0,1,0,1,1,2,4,0,0,1930,1,2,440,3,3,1,0,0,84,0,0,0,0,0,2008,NA,"test",NA,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,-18,46358,43,2479,8,-28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9887,768,2,78
